"USW00025333","SITKA AIRPORT, AK US","2018-12-17","0.08",,"62","53"
"USW00025333","SITKA AIRPORT, AK US","2018-12-18","0.67",,"67","60"
"USW00025333","SITKA AIRPORT, AK US","2018-12-19","1.06",,"69","59"
"USW00025333","SITKA AIRPORT, AK US","2018-12-20","1.41",,"48","38"
"USW00025333","SITKA AIRPORT, AK US","2018-12-21","0.7",,"63","54"
"USW00025333","SITKA AIRPORT, AK US","2018-12-22","1.34",,"70","57"
"USW00025333","SITKA AIRPORT, AK US","2018-12-23","0.3",,"68","61"
"USW00025333","SITKA AIRPORT, AK US","2018-12-24","0.32",,"51","38"
"USW00025333","SITKA AIRPORT, AK US","2018-12-25","0.26",,"53","42"
"USW00025333","SITKA AIRPORT, AK US","2018-12-26","1.32",,"62","53"
"USW00025333","SITKA AIRPORT, AK US","2018-12-27","0.06",,"56","49"
"USW00025333","SITKA AIRPORT, AK US","2018-12-28","0.72",,"63","57"
"USW00025333","SITKA AIRPORT, AK US","2018-12-29","1.14",,"52","40"
"USW00025333","SITKA AIRPORT, AK US","2018-12-30","0.87",,"66","56"
"USW00025333","SITKA AIRPORT, AK US","2018-12-31","0.25",,"63","52"
